category,scientific_name,common_names,conservation_status,lifespan_years,mass_kg
Vascular Plant,Draba oligosperma,"Fewseed Draba, Glacier Draba",Species of Concern,10.0,2.83
Vascular Plant,Draba paysonii var. paysonii,Payson's Draba,Species of Concern,4.9,0.125
Vascular Plant,Draba paysonii var. treleasii,Trelease's Draba,Threatened,6.5,0.634
Vascular Plant,Draba praealta,Tall Draba,,4.0,2.389
Vascular Plant,Draba reptans,"Carolina Draba, Carolina Whitlowgrass, Creeping Draba",,14.1,2.426
Vascular Plant,Draba ventosa,"Wind Draba, Wind River Draba",,13.2,0.869
Vascular Plant,Draba verna,"Spring Draba, Spring Whitlowgrass",,1.5,0.414
Vascular Plant,Erysimum asperum,Western Wallflower,,2.0,1.152
Vascular Plant,Erysimum cheiranthoides,"Treacle Wallflower, Wallflower Mustard, Wormseed Mustard, Wormseed Wallflower, Worm-Seed Wallflower",Endangered,5.4,0.458
Vascular Plant,Erysimum inconspicuum,"Shy Wallflower, Smallflower Wallflower",,39.3,1.615
Vascular Plant,Euclidium syriacum,"Syria Euclidium, Syrian Mustard",,19.8,0.342
Vascular Plant,Hesperis matronalis,"Dames Rocket, Dame's Rocket, Dames Violet, Mother-Of-The-Evening",,8.7,0.206
Vascular Plant,Isatis tinctoria,Dyer's Woad,Species of Concern,1.6,0.241
Vascular Plant,Lepidium campestre,"Cream-Anther Field Pepperwort, Field Pepperweed",,12.8,0.187
Vascular Plant,Lepidium densiflorum var. macrocarpum,Bigseed Pepperweed,Species of Concern,2.3,0.093
Vascular Plant,Lepidium densiflorum var. pubecarpum,Babyseed Pepperweed,,1.5,0.077
Vascular Plant,Lepidium perfoliatum,"Clasping Pepperweed, Clasping Pepperwort, Claspingleaf Pepperweed",,1.0,1.237
Vascular Plant,Lepidium ramosissimum,"Manybranched Pepperweed, Pepperweed",,7.4,2.29
Vascular Plant,Lepidium sativum,"Garden Pepperwort, Gardencress Pepperweed",Species of Concern,5.5,0.814
Vascular Plant,Lepidium virginicum var. pubescens,Hairy Pepperweed,,4.9,0.206
Vascular Plant,Lesquerella alpina var. alpina,Alpine Bladderpod,,1.0,0.353
Vascular Plant,Nasturtium officinale,Watercress,,9.7,1.666
Vascular Plant,Noccaea montana,Alpine Pennycress,Species of Concern,0.9,1.59
Vascular Plant,Physaria acutifolia var. acutifolia,"Sharpleaf Twinpod, Southern Twinpod",,9.3,0.356
Vascular Plant,Physaria didymocarpa var. didymocarpa,Common Twinpod,Endangered,10.3,0.853
Vascular Plant,Rorippa curvipes var. curvipes,"Bluntleaf Yellowcress, Blunt-Leaf Yellowcress",Endangered,5.8,2.186
Vascular Plant,Rorippa curvisiliqua,Curvepod Yellowcress,,9.8,0.872
Vascular Plant,Rorippa palustris ssp. fernaldiana,"Bog Yellowcress, Fernald Yellowcress, Fernald's Yellowcress",,0.7,0.011
Vascular Plant,Schoenocrambe linifolia,"Flaxleaf Plainsmustard, Rush Mustard",Species of Concern,6.9,0.348
Vascular Plant,Sisymbrium altissimum,"Jim Hill Mustard, Tall Hedge-Mustard, Tall Mustard, Tall Tumblemustard, Tumble Mustard, Tumblemustard, Tumbleweed Mustard",,48.4,38.381
Vascular Plant,Sisymbrium loeselii,"False London Rocket, Small Tumbleweed Mustard, Tall Hedgemustard, Tallhedge Mustard",Threatened,0.5,0.13
Vascular Plant,Smelowskia calycina var. americana,American False Candytuft,,2.5,0.356
Vascular Plant,Subularia aquatica,"American Awlwort, Waterawlwort",,7.3,1.078
Vascular Plant,Thelypodium integrifolium,"Entireleaf Thelypody, Entire-Leaf Thelypody, Entireleaved Thelypody, Smoothleaved Thelypody",,6.0,2.18
Vascular Plant,Thelypodium paniculatum,Northwestern Thelypody,Species of Concern,46.2,3.891
Vascular Plant,Thelypodium sagittatum,"Arrow Thelypody, Slender Thelypody",In Recovery,1.0,0.074
Vascular Plant,Thlaspi arvense,"Fanweed, Field Pennycress, Frenchweed, Pennycress, Stinkweed",,5.3,2.565
Vascular Plant,Cleome serrulata,"Bee Spiderflower, Rocky Mountain Beeplant",,1.5,1.709
Vascular Plant,Floerkea proserpinacoides,"False Mermaidweed, False Mermaid-Weed",Species of Concern,20.9,0.362
Vascular Plant,Amaranthus albus,"Pigweed, Pigweed Amaranth, Prostrate Pigweed, Tumble Pigweed, Tumbleweed, White Pigweed",,5.8,1.412
Vascular Plant,Amaranthus blitoides,"Mat Amaranth, Prostrate Amaranth, Prostrate Pigweed",,7.6,2.22
Vascular Plant,Amaranthus retroflexus,"Careless Weed, Redroot Amaranth, Red-Root Amaranth, Redroot Pigweed, Rough Pigweed",Endangered,9.7,1.411
Vascular Plant,Atriplex argentea,"Silverscale, Silverscale Saltbush, Silverscale Saltweed",Species of Concern,5.1,0.163
Vascular Plant,Atriplex canescens var. canescens,Fourwing Saltbush,,13.5,4.107
Vascular Plant,Atriplex hortensis,"Armuelle Mole, Bledos Moles, Garden Orach, Garden Orache, Mountain-Spinach",In Recovery,50.0,0.562
Vascular Plant,Atriplex patula,"Halberd-Leaf Orache, Spear Orach, Spear Saltbush, Spear Saltweed, Spear-Scale, Spreading Orache",Species of Concern,9.3,1.878
Vascular Plant,Atriplex rosea,"Redscale Saltbush, Redscale Saltweed, Tumbling Orache, Tumbling Saltweed",Threatened,4.0,0.589
Vascular Plant,Atriplex subspicata,"Halberdleaf Orach, Orach Saltbush, Saline Saltbush, Spearscale, Spreading Orach",Species of Concern,3.2,1.023
Vascular Plant,Bassia hyssopifolia,"Fivehook Bassia, Fivehorn Smotherweed, Smotherweed",Species of Concern,8.7,5.757
Vascular Plant,Chenopodium atrovirens,"Dark Goosefoot, Pinyon Goosefoot",Threatened,1.4,0.282
Vascular Plant,Chenopodium fremontii,Fremont's Goosefoot,,3.0,0.245
Vascular Plant,Chenopodium glaucum var. salinum,Rocky Mountain Goosefoot,Species of Concern,9.3,0.541
Vascular Plant,Chenopodium leptophyllum,"Narrowleaf Goosefoot, Narrowleaf Lambsquarters, Narrowleaved Goosefoot, Slimleaf Goosefoot, Slimleaf Lambsquarters",,3.8,0.778
Vascular Plant,Chenopodium pratericola,Desert Goosefoot,Threatened,6.2,8.575
Vascular Plant,Chenopodium simplex,"Giant-Seed Goosefoot, Mapleleaf Goosefoot",In Recovery,33.6,1.41
Vascular Plant,Grayia spinosa,Spiny Hopsage,,1.0,0.216
Vascular Plant,Krascheninnikovia lanata,Winterfat,,4.4,12.663
Vascular Plant,Monolepis nuttalliana,"Nuttall's Monolepis, Nuttall's Povertyweed, Nuttall's Poverty-Weed, Patata, Patota",,2.5,0.53
Vascular Plant,Salsola collina,"Slender Russian-Thistle, Tumbleweed",In Recovery,3.3,10.84
Vascular Plant,Salsola tragus,"Prickly Russian Thistle, Tumbleweed",Species of Concern,7.6,0.397
Vascular Plant,Suaeda calceoliformis,"Paiuteweed, Pursh Seepweed, Western Seepweed",,5.9,1.794
Vascular Plant,Opuntia fragilis,"Brittle Cactus, Brittle Pricklypear, Fragile Cactus, Jumping Cactus, Little Pricklypear",,8.2,1.225
Vascular Plant,Opuntia polyacantha var. polyacantha,Hairspine Pricklypear,,35.7,16.469
Vascular Plant,Arenaria serpyllifolia,Thymeleaf Sandwort,Threatened,6.1,8.311
Vascular Plant,Cerastium arvense,"Field Chickweed, Field Mouse-Ear Chickweed, Starry Chickweed",,20.4,2.585
Vascular Plant,Cerastium fontanum,"Common Chickweed, Common Mouse-Ear Chickweed, Mouse-Ear Chickweed",Species of Concern,18.8,0.27
Vascular Plant,Cerastium glomeratum,Sticky Chickweed,Species of Concern,2.7,0.402
Vascular Plant,Dianthus armeria,Deptford Pink,,14.1,3.626
Vascular Plant,Dianthus barbatus,Sweetwilliam,,8.5,5.765
Vascular Plant,Gypsophila paniculata,"Baby's Breath, Babysbreath, Babysbreath Gypsophila, Bachelor's Button, Perfoliate Baby's Breath",,11.7,1.495
Vascular Plant,Minuartia austromontana,Columbian Stitchwort,,2.8,2.372
Vascular Plant,Minuartia nuttallii,Nuttall's Sandwort,Threatened,3.3,5.069
Vascular Plant,Minuartia obtusiloba,"Alpine Sandwort, Twinflower Sandwort",Threatened,2.3,0.057
Vascular Plant,Minuartia rubella,"Beautiful Sandwort, Boreal Stitchwort",In Recovery,1.6,0.175
Vascular Plant,Moehringia lateriflora,"Blunt-Leaf Grove-Sandwort, Bluntleaf Sandwort, Grove Sandwort",Species of Concern,3.4,0.523
Vascular Plant,Paronychia sessiliflora,"Creeping Nailwort, Low Nailwort, Nailwort, Stemless Nailwort",,5.9,0.963
Vascular Plant,Sagina saginoides,"Alpine Pearlwort, Arctic Pearlwort",Endangered,8.1,0.383
Vascular Plant,Saponaria officinalis,"Bouncing Bet, Bouncingbet, Bouncingbet Soapweed, Soapwort, Sweet Betty",Endangered,9.5,14.489
Vascular Plant,Silene acaulis var. subacaulescens,"Moss Campion, Moss Catchfly",Species of Concern,3.7,0.521
Vascular Plant,Silene antirrhina,"Catchfly, Sleepy Campion, Sleepy Catchfly, Sleepy Silene",Species of Concern,4.4,0.455
Vascular Plant,Silene drummondii var. drummondii,"Drummond's Campion, Drummond's Catchfly",Species of Concern,1.2,0.075
Vascular Plant,Silene hitchguirei,Apetalous Catchfly,Species of Concern,1.1,0.043
Vascular Plant,Silene latifolia,"Bladder Campion, Bladder-Campion",,1.6,0.623
Vascular Plant,Silene menziesii var. menziesii,Menzies' Campion,,1.6,0.024
Vascular Plant,Silene menziesii var. viscosa,Menzies' Campion,Species of Concern,6.7,1.732
Vascular Plant,Silene oregana,"Oregon Campion, Oregon Silene",,12.7,0.381
Vascular Plant,Silene parryi,Parry's Silene,Endangered,12.3,40.0
Vascular Plant,Silene vulgaris,"Bladder Campion, Bladder Silene, Cowbell, Maiden's Tears, Maidenstears, Maiden's-Tears, Rattleweed",Species of Concern,15.4,27.384
Vascular Plant,Spergularia rubra,"Purple Sandspurry, Red Sandspurry",Endangered,26.8,0.7
Vascular Plant,Stellaria calycantha,"Northern Chickweed, Northern Starwort",,2.4,0.356
Vascular Plant,Stellaria crassifolia,"Fleshy Starwort, Thickleaved Chickweed",Species of Concern,8.9,8.476
Vascular Plant,Stellaria crispa,"Crisp Starwort, Crispleaved Chickweed, Curled Starwort",,5.8,12.064
Vascular Plant,Stellaria longifolia,"Longleaf Chickweed, Longleaf Starwort, Long-Leaf Starwort",Species of Concern,0.6,0.048
Vascular Plant,Stellaria longipes var. longipes,"Chickweed, Longstalk Starwort",,7.7,0.038
Vascular Plant,Stellaria media,"Chickweed, Common Chickweed, Nodding Chickweed",,4.6,0.136
Vascular Plant,Stellaria obtusa,Rocky Mountain Chickweed,,9.6,0.505
Vascular Plant,Stellaria umbellata,"Umbellate Chickweed, Umbrella Starwort",,1.7,1.842
Vascular Plant,Vaccaria hispanica,"Cow Soapwort, Cowcockle, Field Vaccaria",,15.9,4.345
Vascular Plant,Drosera anglica,English Sundew,,7.8,0.098
Vascular Plant,Cistanthe umbellata,"Mt. Hood Pussypaws, Umbellate Pussypaws",,3.8,0.008
Vascular Plant,Claytonia lanceolata,Lanceleaf Springbeauty,In Recovery,18.4,2.195
Vascular Plant,Claytonia megarhiza var. megarhiza,Alpine Springbeauty,,1.3,0.456
Vascular Plant,Lewisia pygmaea,"Alpine Bitterroot, Alpine Lewisia, Pigmy Bitterroot",Threatened,2.2,0.007
Vascular Plant,Lewisia rediviva var. rediviva,"Bitter Root, Oregon Bitterroot",,11.7,1.223
Vascular Plant,Lewisia triphylla,"Threeleaf Bitterroot, Threeleaf Lewisia",Species of Concern,1.9,1.791
Vascular Plant,Montia chamissoi,"Toadlily, Water Indianlettuce, Water Miner's Lettuce, Water Minerslettuce",Threatened,2.0,0.398
Vascular Plant,Abronia ammophila,"Wyoming Sand Verbena, Yellowstone Sand Verbena",Species of Concern,9.8,0.22
Vascular Plant,Mirabilis linearis,"Four O'Clock, Linearleaf Four-O'Clock, Narrowleaf Four O'Clock, Narrowleaf Four-O'Clock",Threatened,11.7,0.281
Vascular Plant,Eriogonum caespitosum,"Mat Buckwheat, Mat Eriogonum, Matted Buckwheat, Matted Wild Buckwheat",,1.2,0.439
Vascular Plant,Eriogonum cernuum var. cernuum,"Nodding Buckwheat, Nodding Wild Buckwheat",In Recovery,5.1,0.123
Vascular Plant,Eriogonum flavum var. flavum,Alpine Golden Buckwheat,,4.1,0.222
Vascular Plant,Eriogonum flavum var. piperi,"Piper's Eriogonum, Piper's Golden Buckwheat",Species of Concern,16.5,1.649
Vascular Plant,Eriogonum heracleoides var. heracleoides,Parsnipflower Buckwheat,,4.1,0.599
Vascular Plant,Eriogonum ovalifolium var. purpureum,Cushion Buckwheat,Species of Concern,11.7,1.119
Vascular Plant,Eriogonum umbellatum var. cladophorum,Sulphur-Flower Buckwheat,Species of Concern,6.7,0.369
Vascular Plant,Eriogonum umbellatum var. dichrocephalum,"Sulphurflower Buckwheat, Sulphur-Flower Buckwheat",,3.8,0.348
Vascular Plant,Eriogonum umbellatum var. majus,Sulphur-Flower Buckwheat,,1.5,0.01
Vascular Plant,Eriogonum umbellatum var. umbellatum,Sulphur-Flower Buckwheat,Species of Concern,3.7,0.597
Vascular Plant,Oxyria digyna,"Alpine Mountainsorrel, Mountain Sorrel",In Recovery,50.0,5.92
Vascular Plant,Polygonum achoreum,"Leathery Knotweed, Striate Knotweed",In Recovery,2.1,0.008
Vascular Plant,Polygonum amphibium var. stipulaceum,Water Smartweed,,1.8,0.269
Vascular Plant,Polygonum aviculare,"Prostrate Knotweed, Yard Knotweed",Threatened,3.8,0.66
Vascular Plant,Polygonum bistortoides,American Bistort,,14.5,2.201
Vascular Plant,Polygonum convolvulus,"Black Bindweed, Black-Bindweed, Climbing Buckwheat, Climbing Knotweed, Cornbind, Dullseed Cornbind, Pink Smartweed, Wild Buckwheat",,8.7,0.425
Vascular Plant,Polygonum douglasii var. douglasii,Douglas Knotweed,,1.1,0.091
Vascular Plant,Polygonum lapathifolium,"Curltop Ladysthumb, Curlytop Knotweed, Curlytop Smartweed, Dock-Leaf Smartweed, Nodding Smartweed, Pale Smartweed",Species of Concern,9.0,0.014
Vascular Plant,Polygonum minimum,"Broadleaf Knotweed, Dwarf Knotweed, Zigzag Knotweed",,8.3,1.761
Vascular Plant,Polygonum viviparum,"Alpine Bistort, Serpent-Grass, Viviparous Bistort",Species of Concern,32.4,10.28
Vascular Plant,Rumex acetosella,"Common Sheep Sorrel, Field Sorrel, Red Sorrel, Sheep Sorrel",Species of Concern,6.4,0.398
Vascular Plant,Rumex aquaticus var. fenestratus,Western Dock,,5.9,0.685
Vascular Plant,Rumex crispus,"Curly Dock, Narrowleaf Dock, Sour Dock, Yellow Dock",Species of Concern,6.3,2.159
Vascular Plant,Rumex paucifolius,"Alpine Sheep Sorrel, Fewleaved Dock, Meadow Dock",,14.6,0.231
Vascular Plant,Rumex venosus,Veiny Dock,Species of Concern,3.5,0.179
Vascular Plant,Portulaca oleracea,"Akulikuli-Kula, Common Purslane, Duckweed, Garden Purslane, Little Hogweed, Little-Hogweed, Purslane, Pursley, Wild Portulaca",,19.7,3.783
Vascular Plant,Sarcobatus vermiculatus,"Black Greasewood, Greasewood",Threatened,4.6,0.265
Vascular Plant,Tamarix chinensis,"China Tamarisk, Chinese Saltcedar, Chinese Tamarisk, Fivestamen Tamarisk, Five-Stamen Tamarisk, Saltcedar, Tamarisk, Tamarix",,7.1,1.011
Vascular Plant,Parnassia fimbriata,"Fringed Grass Of Parnassus, Fringed Grass-Of-Parnassus, Rocky Mountain Parnassia",Species of Concern,1.5,0.177
Vascular Plant,Parnassia kotzebuei,"Kotzebue's Grass Of Parnassus, Kotzebue's Grass-Of-Parnassus",,39.9,5.255
Vascular Plant,Parnassia palustris var. montanensis,"Mountain Grass Of Parnassus, Northern Grass-Of-Parnassus",Threatened,4.2,4.254
Vascular Plant,Parnassia parviflora,Smallflower Grass Of Parnassus,,3.1,0.443
Vascular Plant,Paxistima myrsinites,"Boxleaf, Boxleaf Myrtle, Mountain Lover, Oregon Boxleaf",Endangered,8.3,3.916
Vascular Plant,Ceratophyllum demersum,"Common Hornwort, Coon's Tail, Coon's-Tail, Coontail, Hornwort",,3.1,0.189
Vascular Plant,Cornus canadensis,"Bunchberry Dogwood, Canadian Bunchberry",,6.9,0.083
Vascular Plant,Mentzelia albicaulis,"White Blazingstar, Whitestem Blazingstar, Whitestem Stickleaf, White-Stemmed Evening-Star",,2.7,0.151
Vascular Plant,Mentzelia decapetala,"Evening Starflower, Gumbo-Lily, Tenpetal Blazingstar, Tenpetal Mentzelia, Tenpetal Stickleaf",,6.8,0.035
Vascular Plant,Mentzelia dispersa,"Bushy Blazingstar, Nevada Blazingstar, Scattered Blazingstar",In Recovery,3.8,1.167
Vascular Plant,Mentzelia laevicaulis var. laevicaulis,Smoothstem Blazingstar,Species of Concern,2.2,0.006
Vascular Plant,Mentzelia montana,"Mountain Blazingstar, Variegatedbract Blazingstar, Variegated-Bract Blazingstar",Species of Concern,1.3,0.142
Vascular Plant,Adoxa moschatellina,Muskroot,In Recovery,2.3,0.016
Vascular Plant,Sambucus racemosa var. melanocarpa,"Black Elderberry, Red Elderberry, Rocky Mountain Elder",Species of Concern,5.5,0.414
Vascular Plant,Viburnum edule,Squashberry,Species of Concern,4.6,0.774
Vascular Plant,Lonicera caerulea,"Blue Honeysuckle, Fly Honeysuckle, Sweetberry Honeysuckle",Species of Concern,13.9,0.841
Vascular Plant,Lonicera involucrata,"Bearberry Honeysuckle, Twinberry Honeysuckle",Species of Concern,1.7,0.017
Vascular Plant,Lonicera utahensis,Utah Honeysuckle,Species of Concern,4.8,0.095
Vascular Plant,Symphoricarpos albus var. laevigatus,Common Snowberry,,3.9,0.594
Vascular Plant,Symphoricarpos occidentalis,"Western Snowberry, Wolfberry",,4.6,0.304
Vascular Plant,Symphoricarpos oreophilus var. utahensis,Utah Snowberry,Species of Concern,2.4,1.157
Vascular Plant,Dipsacus fullonum,"Common Teasel, Fuller's Teasel, Teasel, Venuscup Teasle",,1.9,0.181
Vascular Plant,Linnaea borealis var. longiflora,Longtube Twinflower,Threatened,6.1,0.623
Vascular Plant,Valeriana acutiloba var. pubicarpa,"Hairyfruit Valerian, Hairyfruit Valeriana",,50.0,2.058
Vascular Plant,Valeriana dioica var. sylvatica,"Woods Valerian, Woods Valeriana",Species of Concern,9.3,1.33
Vascular Plant,Valeriana edulis var. edulis,Tobacco Root,,20.1,0.369
Vascular Plant,Valeriana occidentalis,"Small-Flower Valerian, Western Valerian, Western Valeriana",,8.4,1.772
Vascular Plant,Equisetum arvense,"Common Horsetail, Field Horsetail, Scouringrush, Western Horsetail",Species of Concern,3.6,0.195
Vascular Plant,Equisetum fluviatile,"Pipes, River Horsetail, Water Horsetail",Endangered,23.6,1.139
Vascular Plant,Equisetum hyemale var. affine,"Scouringrush Horsetail, Stout Scouringrush, Tall Scouring-Rush",,7.1,0.229
Vascular Plant,Equisetum laevigatum,"Horsetail, Smooth Horsetail, Smooth Scouringrush, Smooth Scouring-Rush",,3.0,0.561
Vascular Plant,Equisetum scirpoides,Dwarf Scouringrush,Species of Concern,10.3,0.654
Vascular Plant,Equisetum variegatum,"Variegated Horsetail, Variegated Scouringrush, Variegated Scouring-Rush",,2.4,0.113
Vascular Plant,Arctostaphylos uva-ursi,"Bearberry, Bearberry Manzanita, Kinnikinnick, Mealberry",Species of Concern,0.5,0.166
Vascular Plant,Gaultheria humifusa,"Alpine Spicywintergreen, Western Wintergreen",,5.7,0.024
Vascular Plant,Kalmia microphylla,"Alpine Bog Laurel, Alpine Laurel",,5.7,0.023
Vascular Plant,Ledum glandulosum,"Glandular Labrador Tea, Western Labrador Tea",,14.3,0.076
Vascular Plant,Moneses uniflora,"One-Flowered Shinleaf, One-Flowered Wintergreen, Single Delight, Woodnymph",,9.5,3.414
Vascular Plant,Monotropa hypopithys,Pinesap,Species of Concern,2.7,0.072
Vascular Plant,Orthilia secunda,"One-Sided Wintergreen, Sidebells Wintergreen",,17.2,5.2
Vascular Plant,Phyllodoce empetriformis,"Mountain Heath, Pink Mountainheath, Red Mountainheath",,12.9,2.149
Vascular Plant,Pterospora andromedea,"Giant Bird's Nest, Giant Pinedrops, Woodland Pinedrops",,7.4,0.017
Vascular Plant,Pyrola minor,"Lesser Wintergreen, Snowline Wintergreen",,8.5,1.649
Vascular Plant,Vaccinium cespitosum,"Dwarf Bilberry, Dwarf Blueberry",Threatened,8.4,1.723
Vascular Plant,Vaccinium membranaceum,"Mountain Bilberry, Thinleaf Huckleberry",Species of Concern,1.7,0.097
Vascular Plant,Vaccinium myrtillus var. oreophilum,Whortleberry,Species of Concern,12.4,0.556
Vascular Plant,Vaccinium scoparium,"Grouse Whortleberry, Grouseberry, Littleleaf Huckleberry, Red Alpine Blueberry",,0.9,0.124
Vascular Plant,Collomia linearis,"Narrowleaf Mountaintrumpet, Narrow-Leaf Mountain-Trumpet, Slenderleaf Collomia, Tiny Trumpet",,12.6,1.775
Vascular Plant,Gymnosteris parvula,Smallflower Gymnosteris,,4.5,0.043
Vascular Plant,Ipomopsis aggregata var. aggregata,Scarlet Gilia,,3.2,0.021
Vascular Plant,Microsteris gracilis var. humilior,Slender Phlox,Threatened,5.2,0.11
Vascular Plant,Phlox hoodii,"Hood's Phlox, Spiny Phlox",Species of Concern,21.6,0.608
Vascular Plant,Phlox multiflora,"Flowery Phlox, Rocky Mountain Phlox",,10.0,0.347
Vascular Plant,Phlox pulvinata,"Cushion Phlox, Powder Phlox",Species of Concern,1.6,0.075
Vascular Plant,Polemonium micranthum,"Annual Jacob's-Ladder, Annual Polemonium, Littlebell Jacob's-Ladder",,2.7,0.259
Vascular Plant,Polemonium occidentale,"Western Jacob's-Ladder, Western Polemonium",,3.2,0.826
Vascular Plant,Polemonium viscosum,"Sticky Jacob's-Ladder, Sticky Polemonium",In Recovery,9.4,0.756
Vascular Plant,Androsace filiformis,"Filiform Rockjasmine, Slender Rockjasmine, Slender-Stemmed Androsace",,2.7,0.828
Vascular Plant,Androsace occidentalis,"Western Rockjasmine, Western Rock-Jasmine",,10.2,0.219
Vascular Plant,Dodecatheon conjugens,Bonneville Shootingstar,Species of Concern,40.4,5.686
Vascular Plant,Douglasia montana,Rocky Mountain Dwarf-Primrose,,1.3,0.143
Vascular Plant,Glaux maritima,Sea-Milkwort,,6.8,2.19
Vascular Plant,Lysimachia thyrsiflora,"Swamp Loosestrife, Tufted Loosestrife, Tufted Yellow-Loosestrife, Water Loosestrife",,12.6,5.715
